 TITLE = "Cavity Iterative Residual History"
 variables="Iteration""Time(s)""Res1""Res2""Res3"
        1890   5.7678222656250007E-002  0.19986750211615095        8.6337792996950147E-003   7.1853808708410103E-003
        1900   5.7983398437500007E-002  0.19962611433693889        8.4867550283522931E-003   7.2084033879179447E-003
        1910   5.8288574218750007E-002  0.19936638289884479        8.3423549676521127E-003   7.2409906187688730E-003
        1920   5.8593750000000007E-002  0.19908925324115442        8.2005108178760736E-003   7.2821982254134996E-003
        1930   5.8898925781250007E-002  0.19879563882305804        8.0611616378104128E-003   7.3311012140430841E-003
        1940   5.9204101562500007E-002  0.19848641810078005        7.9242548030732281E-003   7.3868055150623640E-003
        1950   5.9509277343750007E-002  0.19816243176005519        7.7897469064716679E-003   7.4484572434528025E-003
        1960   5.9814453125000007E-002  0.19782448022558766        7.6576045930712927E-003   7.5152497054415757E-003
        1970   6.0119628906250007E-002  0.19747332146534630        7.5278053232809162E-003   7.5864283189860833E-003
        1980   6.0424804687500007E-002  0.19710966910364983        7.4003380577524801E-003   7.6612936802777599E-003
        1990   6.0729980468750007E-002  0.19673419085313920        7.2752038582305240E-003   7.7392030412061150E-003
        2000   6.1035156250000007E-002  0.19634750727190875        7.1524163986365187E-003   7.8195704702138241E-003
        2010   6.1340332031250007E-002  0.19595019084832357        7.0320023806194837E-003   7.9018659582830962E-003
        2020   6.1645507812500007E-002  0.19554276541248058        6.9140018475389873E-003   7.9856137093672619E-003
        2030   6.1950683593750007E-002  0.19512570586984754        6.7984683903706258E-003   8.0703898257354929E-003
        2040   6.2255859375000007E-002  0.19469943824944114        6.6854692383576195E-003   8.1558195674616783E-003
        2050   6.2561035156250014E-002  0.19426434005596019        6.5750852264045648E-003   8.2415743344728884E-003
        2060   6.2866210937500014E-002  0.19382074091262630        6.4674106302759615E-003   8.3273684909561229E-003
        2070   6.3171386718750014E-002  0.19336892347912715        6.3625528596952426E-003   8.4129561264797165E-003
        2080   6.3476562500000014E-002  0.19290912462699467        6.2606319985380569E-003   8.4981278263160098E-003
        2090   6.3781738281250014E-002  0.19244153685302334        6.1617801806028221E-003   8.5827075051554645E-003
        2100   6.4086914062500014E-002  0.19196630990991725        6.0661407890710154E-003   8.6665493434512977E-003
        2110   6.4392089843750014E-002  0.19148355263228148        5.9738674679186109E-003   8.7495348536625033E-003
        2120   6.4697265625000014E-002  0.19099333493529488        5.8851229344028264E-003   8.8315700942596682E-003
        2130   6.5002441406250014E-002  0.19049568996294733        5.8000775835342321E-003   8.9125830421077391E-003
        2140   6.5307617187500014E-002  0.18999061636256612        5.7189078783550142E-003   8.9925211283547746E-003
        2150   6.5612792968750014E-002  0.18947808066243990        5.6417945240596614E-003   9.0713489388883663E-003
        2160   6.5917968750000014E-002  0.18895801972975565        5.5689204296396665E-003   9.1490460774784534E-003
        2170   6.6223144531250014E-002  0.18843034328661479        5.5004684678523113E-003   9.2256051876519734E-003
        2180   6.6528320312500014E-002  0.18789493646273187        5.4366190528301970E-003   9.3010301279425698E-003
        2190   6.6833496093750014E-002  0.18735166236438103        5.3775475643337168E-003   9.3753342942578168E-003
        2200   6.7138671875000014E-002  0.18680036464030758        5.3234216581044434E-003   9.4485390825781636E-003
        2210   6.7443847656250014E-002  0.18624087002658246        5.2743985124132763E-003   9.5206724849447952E-003
        2220   6.7749023437500014E-002  0.18567299085373520        5.2306220709562087E-003   9.5917678116260452E-003
        2230   6.8054199218750014E-002  0.18509652750095995        5.1922203508433734E-003   9.6618625324160993E-003
        2240   6.8359375000000014E-002  0.18451127078365945        5.1593028906072435E-003   9.7309972301708111E-003
        2250   6.8664550781250014E-002  0.18391700426213395        5.1319584160215747E-003   9.7992146598873519E-003
        2260   6.8969726562500014E-002  0.18331350646072517        5.1102528003321417E-003   9.8665589068686489E-003
        2270   6.9274902343750014E-002  0.18270055298825866        5.0942273897973591E-003   9.9330746377579507E-003
        2280   6.9580078125000014E-002  0.18207791855209560        5.0838977551462862E-003   9.9988064384766186E-003
